"統計名：","平成26年経済センサス‐基礎調査 事業所に関する集計"
"表番号：","11000"
"表題：","産業（大分類）、従業者規模（８区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－全国、都道府県"
"実施年月：","2014年","7月"
"市区町村時点（年月日）：","-"

"*","項目名短縮"
"***","数字が得られないもの"
"...","数字が得られないもの"
"x","数字が秘匿されているもの"
"･･･","新設項目"

"","","","","","","","","","","","","","001","006","008","011","013","017","018","022"
"時間軸 コード","時間軸","H26_単独・本所・支所 コード","H26_単独・本所・支所","H26_経営組織4区分 コード","H26_経営組織4区分","表章項目 コード","表章項目","H26_産業分類 コード","H26_産業分類","H26_地域 コード","H26_地域","/H26_従業者規模","1～4人","5～9人","10～29人","30～49人","50～99人","100～299人","300人以上","出向・派遣従業者のみ"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","32000","島根県","","22074","6789","5354","918","492","181","40","123"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","33000","岡山県","","47334","16248","13459","2253","1597","737","141","376"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","34000","広島県","","76291","26083","20448","3754","2357","1100","240","516"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","35000","山口県","","37561","12412","9709","1676","1050","462","108","262"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","36000","徳島県","","23669","6766","5064","869","549","193","52","136"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","37000","香川県","","29090","9483","7146","1275","846","375","69","226"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","38000","愛媛県","","39475","12418","9765","1659","1072","462","85","209"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","39000","高知県","","23422","6534","4935","874","515","216","29","143"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","40000","福岡県","","122522","46399","36539","6596","3997","1855","422","882"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","41000","佐賀県","","22571","7532","5996","1009","684","312","52","179"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","42000","長崎県","","38888","12237","9290","1548","985","382","88","234"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","43000","熊本県","","45493","15459","12021","2061","1227","547","119","192"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","44000","大分県","","32713","10525","8277","1492","867","387","67","193"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","45000","宮崎県","","32489","10140","7917","1363","796","333","66","165"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","46000","鹿児島県","","47050","15164","11621","1966","1144","552","95","271"
"2014000000","2014年","000","総数","001","民営","003","事業所数","010","A～R 全産業（S公務を除く）","47000","沖縄県","","41024","12022","8865","1557","949","424","90","233"
